MonthlyRevenue,IncomeGroup,AgeHH1
26.92,5,84
72.21,9,52
79.49,1,28
47.83,9,48
86.38,6,34
16.99,5,50
42.1,6,58
99.64,3,50
52.16,9,42
33.91,9,48
48.58,4,40
39.62,6,34
30.34,6,58
29.75,6,52
44.4,9,58
90.14,1,48
38.23,8,32
18.34,5,60
29.99,6,44
116.68,7,54
32.12,6,34
32.78,7,46
31.93,6,46
85.22,9,40
54.98,4,28
34.99,7,36
40.73,5,30
34.69,7,24
61.88,9,48
49.73,9,58
37.28,1,34
40.37,6,36
35.69,6,44
59.35,4,46
28.38,6,32
118.54,4,80
34.99,1,58
36.23,3,64
53.98,7,28
52.59,9,32
30.74,8,42
140.26,1,20
30.67,4,40
65,6,48
55.68,7,26
44.26,6,40
29.99,8,78
36.1,5,48
63.65,5,44
49.99,7,36
53.72,9,38
230.87,4,28
29.99,6,78
187.53,8,42
107.96,6,54
54.51,8,30
79.97,7,54
48.64,1,28
71.25,9,54
29.54,5,28
42.91,5,52
116.18,5,40
78.38,7,44
32.49,6,30
29.64,4,30
47.5,6,60
31.75,9,36
96.44,8,36
10,9,38
91.49,6,46
87.66,4,56
57.58,4,50
42.71,6,54
58.24,4,30
43.34,4,44
32.78,9,50
77.66,9,52
30.26,8,36
65.34,3,46
30.26,9,78
51.32,9,32
132.43,1,40
129.28,8,30
28.5,7,36
55.1,1,54
51.44,5,52
29.99,4,68
149.1,6,32
31.51,7,44
99.1,6,24
78.62,9,40
39.64,6,24
34.3,7,36
30.09,4,38
148.57,3,38
29.29,5,42
101.46,7,36
36.55,1,42
33.23,7,54
20.92,6,54
15.7,9,58
88.28,7,54
97.14,9,44
77.54,6,42
29.99,0,56
29.99,5,78
12.18,5,42
40.37,9,48
30.23,7,26
31.23,7,46
28.18,6,30
90.62,4,24
34.19,7,38
56.16,4,38
22.75,6,48
37.48,6,56
58.56,9,42
104.45,6,32
20.28,9,60
55.33,8,30
30.47,5,46
66.19,1,36
38.98,2,26
68.12,5,34
30.98,1,38
10,6,38
32.27,9,40
50.06,6,42
35.3,9,54
30.25,8,60
35.48,7,24
51.41,5,46
33.31,6,46
50.44,1,26
47.42,6,30
14.25,6,50
60.64,3,24
119.25,2,30
45,9,52
75.44,6,26
29.99,6,44
50,6,44
45.74,6,48
79.84,7,32
58.2,4,42
110.71,5,30
50,1,48
41.52,0,32
35.88,9,28
34.28,7,44
60.48,3,30
53.69,7,28
30.91,6,26
29.99,7,54
33.58,6,24
50.66,1,20
75.8,3,58
45.91,7,52
36.38,2,52
13.07,3,30
61.84,9,44
63.08,6,40
16.99,8,48
31.73,5,36
37.1,0,24
25.87,4,40
50.23,7,46
35.48,6,66
30.73,6,70
38.24,5,34
30.39,4,36
30.51,6,58
137.47,7,32
36.22,7,40
41.09,9,54
64.23,6,40
31.12,6,36
45,9,54
103.53,4,24
50.27,5,38
123.71,4,30
47.5,9,44
28.49,0,76
52.24,4,36
182.06,7,46
39.8,7,42
25.87,6,58
31.39,6,56
71.36,8,30
8.09,9,58
38.82,1,34
59.99,4,44
24.17,9,50
72,7,44
20.17,8,34
169.12,3,58
42.09,4,46
68.15,6,50
61.29,4,38
60.53,6,34
50,6,68
52.41,7,36
20.99,9,56
67.28,5,70
22.95,9,72
5,5,44
40.24,9,62
35.24,6,46
58.75,7,68
30.77,9,54
69.26,6,38
93.84,7,48
16.99,7,68
30.07,6,34
119.58,5,44
91.69,3,42
37.05,5,54
57.87,6,44
39.77,1,36
31.25,5,32
50.77,7,40
32.53,9,40
67.1,7,58
32.98,1,32
51.19,6,30
107.64,7,56
44.2,8,48
43.66,3,36
33.52,8,24
59.69,6,34
31.73,9,44
53.27,9,40
36.17,3,50
52.24,6,36
58.93,2,40
51.5,7,52
92.12,4,34
152.95,6,60
53.77,9,46
44.25,9,44
43.99,5,38
43.5,6,40
43.48,7,44
40.75,5,20
35.68,5,42
61.81,6,32
40.45,6,34
42.49,9,28
14.25,6,42
36.02,4,44
30.25,6,76
50.49,5,40
56.04,7,52
32.88,6,52
33.24,3,40
30.5,9,38
42.91,4,36
20.38,5,72
139,8,40
69.91,9,50
62.44,7,42
48.72,5,42
19.17,5,40
40.27,6,50
29.99,6,50
26.24,3,38
170.02,6,42
97.33,7,52
50.94,6,54
39.02,6,38
65.89,1,26
28.09,7,54
309.38,5,34
44.99,9,46
155.47,1,38
83.41,7,50
31.33,6,32
34.79,4,26
30.58,3,38
48.46,8,48
40.55,1,54
80.39,5,48
33.76,8,52
75.67,7,34
124.07,0,28
33.61,9,40
34.01,9,48
224.92,4,52
29.99,5,34
34.99,5,72
151.75,6,36
29.99,9,50
50.81,9,40
36.97,4,42
56.67,3,78
67.52,7,28
51.14,5,40
10.25,9,38
45,9,52
40.48,9,44
8.75,8,30
40.57,7,38
94.55,7,28
53.51,9,54
34.8,7,32
42.69,5,32
35.95,7,38
64.69,9,40
57.04,5,70
35.72,6,56
56.67,5,34
35.19,1,32
53.12,3,44
76.72,8,46
60.24,5,42
41.32,0,26
17.81,1,22
10,9,38
52.3,9,48
6.21,6,30
21.41,7,24
61.98,7,46
46.3,7,52
62.26,3,38
85.7,9,48
35.33,8,50
137.64,3,44
32.97,7,36
39.34,4,58
45.93,6,54
90.82,6,26
48.3,9,56
51.14,7,56
49.2,9,50
38.24,9,48
12.99,9,40
17.25,2,84
33.61,1,32
35.98,6,30
117.53,2,34
45,9,52
73.23,6,56
29.02,4,28
34.46,1,32
62.45,7,66
10,6,48
104.09,4,46
75.53,2,20
40.01,8,52
65.29,4,48
36.6,9,32
77.38,5,44
149.26,7,30
131.36,3,46
30.26,6,32
37.96,6,42
49.91,6,56
33.99,5,34
79.97,8,54
31.05,8,48
15.2,5,46
20.81,1,40
29.85,6,28
39.99,4,48
39.22,6,50
61.44,4,46
167.14,6,56
30.24,6,46
50.69,2,38
104.42,7,40
45.13,7,36
84.34,6,40
59.55,6,54
60.63,7,42
60.53,2,52
49.16,6,42
37.98,9,48
185,7,52
43.63,7,24
91.53,3,46
28.24,6,58
77.7,8,40
45.73,6,46
52.95,6,48
39.23,9,28
78.67,6,48
65.62,7,32
83.3,5,52
41.55,6,42
57.27,1,42
47.44,4,62
45.57,6,24
62.82,6,36
86.02,4,54
35.08,6,30
90.91,4,38
45,6,66
81.03,4,36
57.04,7,44
55.19,5,34
25.34,6,40
22.41,6,52
53.58,6,32
24.36,9,58
117.42,3,48
152.41,6,24
86.64,6,34
130.01,4,28
108.39,4,58
41.13,0,28
35.09,1,24
69.19,9,32
162.72,3,28
50.25,6,56
50.02,8,44
91.39,5,42
133.2,7,48
89.38,6,52
67.11,6,36
54.22,1,34
35.3,6,36
82.62,5,34
34.84,6,18
68.41,2,36
9.75,8,56
92.3,9,50
59.99,8,38
45.43,6,34
30,5,26
97.39,6,32
30.24,9,50
50.68,2,48
41.18,9,56
54.87,3,48
84.05,4,42
108.49,7,40
89.42,5,38
63.53,5,52
55.27,5,32
77.26,9,58
30.26,0,64
30.51,4,38
33.98,9,58
51.95,7,38
15.04,5,58
40.24,7,26
30,6,48
123.52,3,26
83.59,9,42
58.45,9,56
31.23,9,40
140.25,7,44
30.24,5,34
29.99,8,66
58.11,9,48
22.25,6,32
33.24,6,56
47.3,6,36
34.93,3,44
35.65,7,32
33.06,6,54
49.99,4,60
45.51,4,52
30.13,5,72
20.58,7,44
49.99,7,36
70.07,3,54
78.87,8,32
43.85,6,56
83.95,4,34
174.76,1,32
379.27,1,38
232.08,1,32
81.6,5,52
30.24,6,28
75.89,6,44
50,4,52
15.13,6,36
45.59,3,32
19.83,4,64
59.99,7,48
60.22,6,38
119.39,3,50
42.81,3,76
54.41,5,46
84.38,6,54
9.12,5,40
42.37,6,44
42.38,3,42
42.97,9,60
57.98,5,42
224.91,4,56
15.95,5,56
43.95,3,26
98.12,9,38
34.59,6,38
73.12,7,42
135.81,6,24
30.98,4,56
67.33,7,60
57.22,3,46
50.58,6,60
36.36,6,32
29.8,6,30
49.48,6,28
74.25,5,48
29.82,5,46
100.67,6,32
30.95,2,48
36.63,5,36
65.47,6,42
85.24,7,26
52.01,3,48
30.24,5,26
98.33,4,42
43.37,1,54
33.59,6,28
65.53,5,42
38.61,9,50
73.16,3,52
51.26,8,48
28.99,4,36
34.22,6,70
72.3,4,56
103.92,9,30
17.22,6,62
15.78,6,46
32.33,9,54
37.98,5,82
35.99,6,58
50.75,1,40
38.39,6,50
46.41,7,44
154.99,0,24
61.62,6,54
50.25,6,58
24.26,6,46
20.93,2,42
133.68,6,36
54.37,5,42
85.5,6,38
10.09,7,44
35.72,5,28
219.65,3,76
29.99,6,48
50.58,9,46
86.08,8,34
37.27,1,28
30.26,6,52
35.79,4,42
66.85,5,50
39.16,7,30
30.86,3,74
85.22,5,50
41.73,6,26
54.99,5,36
17.64,6,40
52.95,6,40
15.13,5,54
55.17,4,36
62.28,3,42
37.38,6,26
33.23,6,44
34.99,6,38
53.45,7,66
30.09,7,48
83.52,1,50
33.24,6,64
70.86,6,54
95.86,4,32
88.61,7,44
21.75,6,54
82.96,6,48
48.64,0,28
46.02,9,26
33.13,1,32
33.74,8,56
106.52,6,34
35.24,9,62
85.24,5,58
48.37,5,52
51.38,7,64
37.22,4,66
46.64,6,60
44.31,8,54
29.99,6,50
74.88,6,48
119.33,7,20
36.67,5,46
54.94,7,50
35.75,8,30
30.26,5,28
36.82,6,74
29.29,7,54
52.22,9,36
41.53,9,26
44.23,7,36
50.73,9,52
76.58,5,50
54.99,5,50
77.75,3,68
39.81,4,30
35.3,2,34
14.77,9,62
131.8,1,24
98.13,5,36
51.45,3,32
55.45,6,52
53.25,6,26
82.94,7,52
25.34,4,26
35.64,7,54
75,9,56
29.99,9,32
75.62,6,48
73.45,2,54
16.38,7,44
35.97,6,48
30,5,48
149.89,7,58
50.38,2,50
41.13,5,26
59.14,7,40
42.87,8,38
119.01,3,28
36.69,7,36
43.43,8,64
35.45,7,30
34.62,6,50
84.4,1,34
42.74,9,38
64.48,7,30
78.08,7,52
30.49,6,52
55.87,7,32
134.59,0,32
60.26,7,34
30.52,6,38
26.93,6,26
10.18,6,36
77.61,5,46
32.72,7,24
63.22,6,32
88.53,4,60
84.53,6,52
63.74,6,42
42.59,5,36
15.81,9,44
73.73,5,30
34.99,6,62
30.96,3,24
48.22,7,24
34.35,9,46
30.7,2,68
47.28,7,28
190.95,5,36
29.99,6,34
16.99,9,48
74.03,6,26
39.11,9,54
53.77,5,26
99.83,3,48
100.11,7,44
33.24,6,58
34.99,9,46
77.21,4,38
30.27,4,46
43.94,3,26
42.49,6,58
50.45,7,64
46.01,7,50
84.62,1,30
37.98,8,44
105.83,6,26
20.73,8,36
76.47,2,60
190.81,6,38
34.99,4,28
45.49,9,54
36.2,7,58
46.69,8,54
50.29,6,30
39.55,7,52
29.99,9,52
30.66,6,52
115.42,6,50
51.26,6,40
46.67,7,30
81.02,7,38
136.86,4,28
53.2,2,50
30,9,62
59.84,4,32
96.48,6,44
16.99,7,82
43.98,6,64
101.38,6,34
46.61,4,22
89.08,6,34
59.58,4,48
72.95,6,52
22.77,0,44
29.99,3,46
33.42,7,56
44.22,1,24
104.12,9,50
54.73,9,48
33.98,8,52
18.19,7,70
50.74,7,52
10.83,3,40
120.05,6,50
35.65,5,50
15.48,6,52
88.7,6,36
17.36,6,72
60.04,6,44
95.61,2,50
75.67,3,32
19.07,3,50
40.49,1,26
185.59,5,60
28.84,4,72
24.79,7,46
90.14,7,30
38.24,7,30
31.14,7,40
78.58,7,40
57.54,9,34
18.39,2,42
21.58,6,64
144.81,6,30
30,7,54
20.58,4,70
122.11,2,22
30.65,5,32
15.13,4,30
35.26,7,34
33.15,9,30
29.13,9,40
31.54,4,38
29.99,6,36
83.21,6,54
42.53,3,76
52.91,5,46
75.24,6,42
83.75,9,50
57.45,3,30
10.19,6,60
51.24,9,48
30.25,9,76
34.04,6,40
59.89,3,28
22.58,7,40
50,9,40
56.87,6,28
37.48,9,44
90.14,1,40
84.28,8,44
63.21,5,44
40.2,5,58
55.98,4,32
60.02,9,64
49.52,6,38
71.88,7,48
30.26,4,28
30.25,4,74
30.14,8,56
58.12,6,56
103.89,7,36
30.07,6,66
53.1,6,28
34.99,7,26
50,6,30
67.77,5,48
30,5,46
44.34,5,20
78.42,4,24
32.78,8,30
98.03,9,52
46.33,1,42
112.97,6,30
51.97,6,54
119.79,4,26
40.91,7,56
24.13,5,42
28.25,9,38
62.8,9,48
11.48,8,36
59.99,7,26
22.91,6,34
120.99,6,30
122.89,5,44
15.81,6,40
35.97,1,72
59.99,6,46
49.99,4,52
81.08,6,60
40.04,4,60
86.23,5,40
49.83,7,54
120.06,8,36
30.6,4,40
33.26,6,32
54.02,5,32
30.26,4,70
51.19,9,60
31.43,5,48
58.21,9,42
98.36,7,54
59.7,9,52
35.24,3,38
40.31,9,44
65.03,9,40
153.36,1,56
15,9,52
35.75,6,26
52.83,6,46
19.4,6,68
65.94,5,28
35.66,6,30
49.24,6,48
29.35,6,44
90.91,6,38
57.47,5,54
71.92,6,44
52.22,7,28
38.74,7,44
30.26,9,54
37.2,4,36
51.08,7,44
55.8,6,30
48.16,8,68
48.28,6,46
40,4,36
30.5,9,50
40.66,7,46
76.83,6,36
60.83,7,44
44.36,6,42
49.26,5,26
54.9,4,32
89.71,7,38
5,5,52
90.68,7,42
54.13,7,58
46.79,3,54
112.83,4,26
78.11,7,24
34.99,6,32
67.84,7,38
132.94,7,42
65.29,7,38
30.86,9,38
47.74,8,48
75.24,9,66
59.3,4,30
33.14,7,34
63.91,6,44
43.2,3,36
162.51,6,36
67.11,3,26
61.01,3,24
83.02,8,58
29.99,6,44
35.01,5,56
114.61,7,40
58.66,6,42
57.99,4,30
42.93,6,54
78.06,9,48
106.79,3,46
113.03,6,48
101.88,9,40
60.19,3,50
42.69,6,48
88.23,5,76
86.67,3,34
80.36,4,32
32.98,8,64
63.26,2,44
29.99,2,30
28.17,6,68
36.58,3,30
34.98,4,30
27.06,6,50
111.17,4,50
53.04,8,58
72.3,4,30
36.48,6,32
51.32,8,44
96.98,5,34
185.07,7,42
60.45,4,72
30,8,30
50.49,3,48
127.72,6,48
110.08,6,38
124.47,7,40
30.26,9,48
59.25,1,58
30.74,5,66
80.33,8,32
50.45,8,48
45.48,6,68
52.75,9,30
20.2,9,54
36.08,6,38
39.66,4,78
83.65,1,22
50.64,7,44
36.54,7,40
22.76,7,36
29.98,8,36
53.51,6,44
53.59,6,52
171.96,6,38
19.99,7,26
36.73,5,48
33.83,5,54
82,6,30
11.87,4,56
31.41,1,36
96.76,4,28
75.44,7,54
76.03,9,54
25.72,5,30
82.21,9,60
17.57,7,48
51.23,9,62
33.29,9,52
40.46,6,50
30.3,6,80
56.52,1,30
37.76,4,48
71.67,3,68
50,7,50
53.24,9,52
69.73,4,56
43.1,8,26
30,6,58
52.85,8,50
53.23,8,38
52.31,6,36
10,9,54
38.19,3,38
34.35,7,32
71.56,5,22
50.48,6,28
28.59,8,72
32.71,9,42
64.06,6,46
98.08,6,32
53.7,7,32
42.87,3,58
50.48,8,48
31.55,9,56
86.28,3,30
5,8,24
53.24,4,36
62.67,6,54
30.48,6,42
82.53,9,46
32.49,7,36
42.87,9,46
51.48,1,40
113.02,8,46
45.27,4,74
38.28,7,64
79.17,9,72
36.7,4,48
34.98,8,48
53.65,6,28
176.85,6,34
101.14,4,58
74.33,9,48
32.37,5,44
261.72,7,30
73.56,5,24
29.99,5,52
112.88,7,62
33.06,4,36
30.45,8,42
34.23,9,32
53.5,8,32
60,5,30
93.68,4,36
161.85,6,34
31.66,8,56
93.77,6,52
30.69,9,44
30,8,32
152.69,7,46
37.96,5,54
68.62,0,24
50.24,9,48
49.99,6,58
16.99,4,56
35.09,4,34
89.78,8,54
156.94,1,24
76.63,6,32
133.88,6,30
15.13,9,56
36.04,7,20
30,5,66
30.07,4,42
69.78,4,42
37.8,6,40
52.21,6,32
96.43,4,36
41.3,6,44
219.12,6,50
60.68,5,32
74.4,5,72
50.31,5,40
56.23,8,46
39.35,5,42
30,9,46
169.34,6,60
61.78,3,30
22.7,9,42
40.49,7,48
33.59,7,36
86.09,5,26
410.25,7,34
90.81,9,34
10.3,7,46
39.22,5,90
43.45,4,28
11.57,9,42
32.98,5,30
147.41,7,30
32.95,6,56
44.08,7,50
39.44,8,46
72.8,5,24
95.87,9,34
50.19,6,54
36.41,6,48
74.28,5,52
40.78,6,40
32.42,7,68
35.51,6,56
164.81,1,22
39.15,9,52
119.68,7,44
50.94,9,52
29.99,4,54
36.54,1,40
58.73,9,42
51.29,1,82
31,6,42
38.23,4,42
37.35,5,24
77.36,6,28
67.99,6,42
50.25,9,50
30.36,8,72
139.22,0,28
28.84,8,52
131.13,4,28
10,2,54
121.77,1,24
82.33,5,44
76.75,8,44
129.51,3,46
16.99,7,58
50.2,6,34
42.49,9,54
50.03,6,34
99.84,7,56
85.24,7,24
28.49,6,26
65.99,6,44
31.37,7,54
52.85,8,26
59.17,3,56
22.91,6,32
30.27,3,38
53.1,2,34
31.61,5,70
30.84,5,40
54.5,4,48
31.75,7,70
100.75,9,52
31.06,5,50
50.45,8,38
32.21,7,32
77.75,7,40
36.22,6,34
56.2,6,52
32.78,5,38
228.25,7,36
67.16,7,58
30.25,6,68
39.33,5,70
122.78,7,36
70.56,5,48
108.06,7,30
14.24,5,26
17.8,7,48
29.23,9,36
60.34,6,42
31.17,7,40
47.5,6,60
10,9,34
100.22,8,42
195.75,6,32
35.61,2,54
30.67,2,36
55.01,6,36
60.94,6,56
75.08,4,30
131.23,9,62
53.05,6,64
47.33,7,46
38.13,7,36
147.88,6,40
57.19,5,30
51.24,1,44
43.28,9,46
17.14,6,76
52.51,7,44
31,6,58
50,6,34
41.65,5,60
82.86,2,24
55.96,5,24
65.99,8,40
152.22,6,54
56.58,6,44
42.87,8,30
78.93,5,50
85.93,7,36
41.49,4,42
43.12,9,48
38.85,4,74
56.6,6,56
35.3,5,36
38.68,7,26
29.57,8,34
50,8,44
77.59,5,38
67.08,2,20
75.09,9,52
57.58,9,26
37.22,9,48
79.79,6,28
26.96,9,28
59.98,7,58
150.54,9,44
50.55,3,58
50.25,9,54
62.53,4,42
41.03,9,40
35.8,9,26
100.33,3,60
36.51,7,50
42.26,6,40
64.86,3,30
103.67,6,36
81.31,7,40
53.73,6,28
54.94,6,22
75.47,5,32
64.2,2,24
10,1,62
116.32,9,44
17.53,8,32
469.67,1,36
44.55,8,38
62.67,5,32
41.48,8,52
12.72,1,28
49.26,6,44
51.19,7,46
44.03,4,32
102.35,6,36
33.91,6,30
84.41,8,38
110.15,5,32
32.76,4,36
50.85,8,48
121.69,7,34
50,5,28
29.99,7,40
86.32,8,26
52.15,6,60
68.27,0,32
11.1,7,46
100.31,8,48
55.73,6,30
75.94,0,22
62.29,6,38
32.69,6,54
17.79,4,68
37.87,3,24
10,8,46
57.38,4,34
137.25,9,62
13.56,9,46
18.95,6,32
116.08,3,30
56.05,1,24
38.22,6,42
32.39,5,50
67.63,7,48
45.74,6,52
47.8,9,48
55.86,0,44
34,6,58
30.51,9,36
42.06,3,22
11.36,7,50
39.01,7,30
33.24,3,54
30.38,5,40
74.03,2,58
29.99,9,44
32.47,6,36
35.75,6,34
19.79,0,50
64.83,7,48
29.99,7,34
105.15,5,46
40.65,6,56
41.74,7,42
25.1,7,54
17.09,9,52
47.89,6,34
39.99,7,48
80.43,4,48
88.61,8,30
11.39,6,38
63.57,7,34
43.66,6,48
32.45,4,24
39.4,6,48
106.28,8,28
62.51,8,36
10.14,9,54
18.28,5,46
37.98,6,52
45.57,6,40
32.72,4,36
76.66,7,48
112.61,8,44
33.49,3,28
31.11,5,46
31.54,7,40
59.68,5,44
59.59,4,42
30.88,3,54
63.09,1,70
76.21,1,42
44.81,7,40
17.93,6,50
32.54,4,56
29.99,9,70
27.21,6,44
33.51,6,48
44.83,9,50
37.46,9,52
47.93,8,26
29.99,7,32
30.27,4,48
177.05,7,34
35.17,5,46
57.38,6,40
26.66,6,36
47.79,5,46
77.09,6,32
35.3,7,26
79.5,1,30
53.48,7,38
61.39,6,28
43.5,7,52
70.59,5,84
80.16,1,56
282.09,3,62
66.57,6,50
50.45,3,42
111.43,0,64
50.49,0,40
53.16,9,36
88.42,5,30
59.99,7,52
30.88,8,58
10.09,9,52
44.19,8,40
30,6,34
29.99,4,60
91.83,9,28
38.88,6,52
51,8,26
65.47,3,54
69.63,1,56
34.25,4,34
58.26,5,22
47.51,1,40
70.62,5,50
20.52,6,50
136.38,6,44
25.2,6,72
50.25,7,44
30.26,6,42
35.68,5,52
120.42,7,46
140.53,3,34
33.67,6,42
60.03,9,48
45.15,8,34
50.59,9,50
39.11,7,28
31.79,5,46
38.73,6,36
86.29,5,20
49.66,2,26
63.31,4,36
87.71,1,38
31.66,6,46
15,9,64
85.53,7,34
96.21,6,30
65.27,7,48
60.01,6,30
27.15,6,48
32.49,6,56
53.08,3,20
77.96,9,56
32.37,7,52
18.52,4,52
123.78,3,48
98,9,50
62.42,9,36
40.06,4,52
23.64,6,44
70.71,5,26
39.99,8,28
15.13,6,32
12.82,4,48
73.27,3,42
50,6,36
55.81,9,58
52.75,9,56
39.25,5,46
37.02,0,34
54.31,8,36
16.62,6,26
37.3,4,30
54.54,6,32
30.24,6,56
50.99,9,52
66.75,9,46
20.36,6,66
84.99,6,26
71.83,8,36
32.49,6,42
64.84,4,32
28.73,9,60
30.63,3,44
149.99,6,56
38.8,9,38
27.8,6,48
38.3,7,56
79.92,9,42
54.89,4,40
38.58,4,72
30.27,3,46
19.99,5,54
17.44,6,34
32.75,7,52
65.04,4,36
33.68,7,34
63.39,9,30
68.5,5,24
18.8,7,60
92.92,7,32
49.99,3,36
14.99,7,36
100.03,4,38
20.77,7,52
53.2,7,50
56.45,3,58
23.92,1,44
57.15,5,76
41.29,7,32
67.23,6,26
103.4,6,54
67.49,4,58
56.24,5,54
35.03,8,64
70.28,8,52
22.84,3,36
63.04,7,30
30.23,6,42
78.46,4,56
81.55,9,48
44.91,5,50
31.36,6,48
40.04,6,54
73.8,4,30
33.74,6,46
43.76,4,32
56.71,9,50
30.26,7,54
107.54,6,46
35.24,6,40
59.23,7,48
90.81,6,36
31.82,8,70
37.53,7,52
62.55,4,40
54.84,3,34
152.27,6,40
56.13,1,34
94.41,4,24
63.63,4,46
45.29,7,36
50.34,4,44
78.43,7,34
102.23,1,24
26.97,8,40
50.57,3,24
50.38,1,40
56.4,3,48
30.24,9,54
78.74,8,60
116.88,8,54
34.26,5,26
53.83,5,52
67.61,5,44
32.67,1,54
35.48,1,28
76.64,8,52
131.6,8,38
108.45,5,44
73.14,7,28
33.71,7,56
40.66,6,54
71.33,9,40
84,3,26
30.24,7,40
79.81,5,32
30.99,1,50
42.95,7,42
36.33,9,38
126.06,1,58
29.83,3,22
46.32,6,48
64.69,3,34
55.79,6,26
151.45,8,44
104.14,6,28
47.76,2,52
10.25,6,42
30.26,6,28
58.65,6,32
40.87,5,26
214.68,6,32
32.28,9,50
30,7,46
31.93,3,32
39.41,7,56
29.99,4,48
38.08,4,20
62.69,7,56
60.78,6,30
56.52,1,38
37.85,1,34
55.45,4,54
41.99,8,40
5,3,54
34.28,6,46
51.68,6,32
34.98,6,28
47.69,5,34
55.51,2,48
78.92,6,68
28.49,7,40
33.47,9,56
61.8,4,68
32.74,9,36
65.9,3,74
94.24,4,44
41.55,2,26
57.27,5,36
56.96,7,54
30.11,5,52
81.06,4,58
32.49,7,32
37.2,5,50
29.99,7,30
42.74,7,42
51.43,7,58
55.47,6,30
63.08,6,54
150.57,8,50
50.41,5,52
131.52,6,52
57.54,6,40
13.4,6,58
37.53,6,26
76,7,62
17.9,5,24
46.77,4,36
39.21,4,22
21.61,6,36
42.76,4,54
59.37,7,54
22.53,7,30
54.72,5,34
30,5,50
49.99,7,62
78.19,6,54
50.25,9,52
26.07,5,46
126.7,7,34
138.14,5,54
27.45,9,36
74.86,9,52
30.24,3,50
50,9,52
143.76,3,40
52.41,4,46
39.09,6,42
54.56,1,28
37.97,9,42
50.14,4,52
118.64,6,60
36.45,5,28
10,6,48
13.25,8,52
74.28,6,32
65.31,9,44
35.03,6,46
40.52,3,72
34.99,3,38
34.99,7,48
35.8,5,26
28.6,4,28
52.7,6,50
70.07,4,56
31.98,6,32
77.89,5,24
52.54,8,34
68.08,6,34
18.41,7,42
49.83,8,34
130.09,4,42
75.72,4,46
38.88,7,20
89,4,48
58.77,9,30
30.73,7,36
85.28,7,58
42.16,6,34
30.03,8,36
29.99,7,34
20.17,6,52
16.99,5,54
56.81,2,26
85.75,8,54
50.86,4,22
144.29,6,48
104.15,6,46
53.3,7,34
49.99,7,58
32.54,2,38
17.43,7,48
34.28,9,76
34.99,4,50
56.93,2,28
29.99,5,48
10.09,6,44
50.24,3,30
75.15,9,58
17.57,9,60
103.25,4,50
27.55,9,64
118.59,8,52
79.35,4,60
33.88,4,34
20.18,9,50
10,9,50
109.4,7,28
17.14,7,52
47.49,6,22
66.16,6,30
29.99,6,58
53.8,6,28
35.91,7,46
52.1,5,46
71.7,7,60
88.98,9,56
30.61,7,40
52.31,7,60
49.75,9,62
30.45,7,50
35.16,6,28
73.13,0,58
44.27,7,50
93.31,7,40
10,7,42
34.72,5,72
67.39,4,42
59.52,7,42
16.15,4,36
36.51,5,36
51.56,7,36
38.64,5,40
47.07,7,42
29.99,7,38
76.13,8,40
63.99,9,48
62.09,9,32
34.42,3,24
15.09,6,40
92.99,4,24
53.8,1,32
30.26,6,40
53.99,9,42
34.99,2,30
49.13,7,50
49.99,2,68
48.45,4,54
19.99,7,52
28.13,2,52
56.08,9,66
92.72,9,40
30.52,7,46
87.12,1,42
56.81,7,42
30.79,3,46
49.82,1,30
58.2,5,36
47.63,4,52
58.99,4,32
143.74,9,50
14.83,4,40
150.02,0,24
36.26,1,34
16.82,9,46
123.06,7,30
29.99,9,30
104.9,6,58
213.57,8,46
30.98,6,34
98.03,2,38
37.11,6,54
30.52,9,26
91.74,4,78
38.25,6,36
83.14,3,34
15.93,9,48
5.25,5,26
21.51,6,42
50.44,9,38
50.45,8,30
70.28,6,32
10,6,56
61.23,4,32
59.31,5,28
43.98,5,28
54.53,7,48
29.99,5,46
63.51,2,50
85.44,6,52
33.57,6,38
78.29,6,36
54.88,7,32
32.49,7,38
39.83,9,60
29.99,7,46
34.99,5,38
37.65,6,36
42.49,5,44
36.03,6,32
9.82,9,36
27.28,6,36
12.99,7,44
31.68,3,56
32.01,4,50
66.01,2,36
39.23,7,60
76.88,8,26
35.68,7,56
58.95,8,56
35.23,7,40
30.34,9,56
35.37,7,36
50.42,7,48
37.97,9,62
45.94,5,34
87.79,7,34
33.25,7,26
49.4,9,52
34.36,6,62
33.26,3,24
31.44,9,40
33.01,6,32
29.04,1,62
51.13,4,44
54.91,5,56
40.79,9,50
74.76,4,54
41.26,9,36
31.38,9,42
29.99,4,68
32.22,5,30
54.49,6,52
36.31,3,54
45.3,7,54
123.13,6,28
31.34,6,44
32.32,5,44
29.99,9,42
34.99,7,50
47.52,1,20
32.74,6,36
61.31,6,28
33.24,7,34
34.35,4,24
43.45,6,48
60.48,9,52
52.41,9,54
39.37,6,34
57.4,4,32
78.21,6,30
56.16,2,86
46.17,6,26
15,5,76
43.59,6,36
78.88,6,28
75.12,9,40
32.49,9,60
42.06,3,30
29.96,4,28
94.27,4,34
39.7,9,48
58.71,6,28
30.74,4,36
29.99,9,54
23.7,4,76
30.27,9,40
10,7,36
72.36,5,46
10,9,74
62.14,9,38
77.46,8,26
10.49,7,42
64.92,8,30
42.49,9,52
31.5,9,50
10.25,6,48
33.16,5,58
32.68,7,52
30.83,9,70
26.79,6,58
10.06,6,40
43.91,6,44
58.87,4,46
80.41,6,38
